Row Labels,1-Jun,2-Jun,3-Jun,4-Jun,5-Jun,6-Jun,7-Jun,8-Jun,9-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,1-Jul,2-Jul,3-Jul,4-Jul,5-Jul,6-Jul,7-Jul,8-Jul,9-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul,15-Jul,16-Jul,17-Jul,18-Jul,19-Jul,20-Jul,21-Jul,22-Jul,23-Jul,24-Jul,25-Jul,26-Jul,27-Jul,28-Jul,29-Jul,30-Jul,31-Jul,1-Aug,2-Aug,3-Aug,4-Aug,5-Aug,6-Aug,7-Aug,8-Aug,9-Aug,10-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,16-Aug,17-Aug,18-Aug,19-Aug,20-Aug,21-Aug,22-Aug,23-Aug,24-Aug,25-Aug,26-Aug,27-Aug,28-Aug,29-Aug,30-Aug,31-Aug,1-Sep,2-Sep,3-Sep,4-Sep,5-Sep,6-Sep,7-Sep,8-Sep,9-Sep,10-Sep,11-Sep,12-Sep,13-Sep,14-Sep,15-Sep,16-Sep,17-Sep,18-Sep,19-Sep,20-Sep,21-Sep,22-Sep,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,1-Oct,2-Oct,3-Oct,5-Oct,6-Oct,7-Oct,8-Oct,9-Oct,10-Oct,11-Oct,12-Oct,13-Oct,14-Oct,15-Oct
PGSDR01,448.18,435.83,543.19,526.23,547.29,540.15,496.75,580.86,571.63,546.25,548.06,541.98,530.84,554.95,556.38,555.55,527.18,512.88,547.77,568.95,535.37,580.72,561.28,579.52,570.57,560.7,562.89,598.51,577.29,552.93,560.16,516.85,530.67,548.76,517.51,533.7,547.14,548.95,510.8,524.38,556.54,529.96,530.78,536.33,553.6,562.04,562.01,555.72,568.84,553.02,504.82,515.14,499.13,520.51,545.29,558.61,560.47,572.57,564.35,560.56,538.08,560.71,561.51,579.94,605.33,583.87,541.1,537.4,545.43,584.73,569.55,569.34,597.92,568.69,578.94,606.76,600.67,575.17,557.88,579.04,534.19,571.01,539.22,571.25,557.92,561,587.29,569.78,556.23,559.15,576.81,558.02,570.94,548.09,571.96,584.27,553.67,591.91,577.68,593.44,506.61,560.9,544.34,555.39,566.83,551.99,579.91,565.39,522.98,549.18,569.46,559.48,573.21,564.69,575.51,557.8,554.15,588.94,580.04,604.92,588.79,597.69,555.38,562.19,581.11,566.25,553.19,565.33,563.53,551.65,574.98,587.94,576.87,579.48,597.86,331.51
PGSDR02,168.85,147.22,176.9,172.09,179.39,179.02,170.58,181.11,179.88,190,178.82,180.33,175.15,184.64,181.59,184.99,182.71,185.17,183.25,184.98,182.63,172.83,176.69,186.55,175.3,163.93,180.69,175.46,190.86,183.32,184.82,172.67,166.64,176.28,168.35,179.09,186.41,159.81,184.78,185.24,192.51,179.6,184.88,186.16,178.71,191.6,187.84,177.24,184.74,193.92,189.7,184.84,201.35,190.86,208.11,197.71,200.39,206.18,193.29,201.33,189.8,198.85,193.95,207.64,208.69,208.92,192.3,194.2,198.61,199.21,204.27,161.24,124.01,248.06,296.29,291.51,296.12,320.31,316.01,298.99,301.81,290.35,300.09,326.33,315.34,293.85,314.93,341.37,353.79,357.52,367.18,374.12,376.49,333.66,423.08,386.09,240.07,374.27,367.27,407.85,314.79,358.95,317.05,322.67,311.82,271.58,321.25,291.79,300.46,309.42,303.72,323.78,285.12,298.37,301.84,300.86,300.45,324,339.42,366.35,369.86,343.84,356.85,346.21,323.21,335.55,361.63,355.75,354.51,349.51,337.4,360.85,330.7,330.61,374.83,231.16
PGSDR03,385.6,366.92,399.56,439.96,426.05,427.62,390.99,469.7,419.82,438.63,435.56,413.63,406.65,424.14,441.72,392.55,423.45,408.19,407.34,422.5,400.65,416.46,418.62,438.85,433.41,429.87,449.77,450.39,453.6,425.1,472.38,445.17,469.82,496.13,446.93,470.76,474.25,468.31,458.81,481.38,519.39,457.75,441.32,435.01,436.23,470.23,443.61,435.03,390.22,365.82,372.65,391.04,433.29,445.6,449.16,488.16,476.48,501.56,487.21,499.89,487.52,478.61,487.18,534.79,522.26,498.84,463.63,431.35,428.46,501.77,499.8,484.95,493.27,468.8,473.53,466.08,472.48,456.93,449.33,459.96,462.94,440.92,467.7,472.34,453.44,474.03,477.06,490.99,450.32,445.7,465.65,430.79,440.67,451.58,466.94,422.92,429.5,471.63,442.79,479.54,427.82,470.86,416.93,394.86,396.2,374.69,399.45,441.48,452.75,392.7,399.7,388.48,390.85,379.67,411.27,429.32,387.75,417.56,409.52,424.34,434.25,423.5,431.57,407.24,420.56,390.27,417.71,399.28,434.11,397.58,428.94,412.14,426.45,432.62,404.68,258.41
PGSDR06,99.52,88.78,94.89,101.4,107.48,80.26,92.71,114.95,107.01,106.13,116.34,97.01,105.35,99.65,106.2,111.17,107.71,109.8,108.79,117.11,109.99,105.28,107.43,115.17,119.27,87.13,119.54,128.09,117.04,111.6,115.73,125.55,135.52,126.2,125.72,117.37,128.94,119.62,126.59,125.3,133.22,125.94,115.84,120.82,125.02,133.54,126.97,118.35,124.5,130.56,145.86,140.66,158.79,155.17,159.01,146.16,147.77,148.68,130.31,137.22,141.2,134.61,137.57,133.7,155.47,143.07,130.27,128.1,136.45,141.13,147.36,130.31,137.89,140.23,127.85,133.36,131.98,124.22,121.11,133.02,134.55,129.36,127.56,123.45,121.23,129.71,126.43,136.16,128.16,123.39,130.54,137.14,138.3,128.88,146.22,130.72,96.35,132.4,129.07,137.97,130.5,133.33,119.03,127.4,151.07,133.79,136.83,147.01,139.44,137.75,147.43,147.62,146.59,138.94,156.72,164.39,144.25,137.4,143.71,161.8,155.21,152.92,160.91,148.03,143.7,146.96,145.43,149.09,154.19,131.28,139.42,138.8,143.14,142.1,140.61,72.02
PGSDR07,428.91,389.06,464.81,487.6,466.67,472.97,455.74,521.88,494.61,489.97,522.1,504.07,495.92,514.32,518.45,482.97,483.21,524.51,503.68,528.32,479.95,489.73,497.25,519.37,531.26,511.8,506.38,529.86,512.01,520.86,548.59,562.53,561.73,533.81,536.2,536.91,565.11,551.05,547.86,553.47,594.92,549.81,514.88,512.09,505.5,529.05,506.15,482.98,484.43,499.33,488.35,526.5,562.89,556.46,561.1,566.89,540.6,540.1,531.07,551.48,545.82,554.54,548.65,554.96,589.49,567.02,528.38,501.61,530.21,554.67,525.98,539.92,537.93,549,528.6,536.55,504.61,527.83,497.12,511.71,516.22,500.45,493.42,517.19,512.12,509.41,523.19,534.56,521.37,508.91,541.79,540.79,554.89,503.58,567.59,543.84,477.98,550.13,520.13,527.21,490.51,548.94,493.08,526.3,515.16,531.96,571.42,560.99,519.29,511.75,502.56,486.8,494.23,492.88,438.38,512.08,518.81,514.53,519,561.87,551.88,513.29,619.08,608.62,583.45,531.44,553.96,559.05,638.83,569.82,571.61,600.8,588.63,561.9,585.2,380.29
PGSDR08,110.94,105.83,109.34,108.63,112.91,113.61,107.75,125.81,114.39,116.14,120.66,122.64,120.41,121.13,110.23,110.23,119.88,120.77,128.32,115.13,124.82,114.89,121.4,129.41,125.6,104.54,123.4,124.5,133.15,121.42,128.49,133.95,136.38,128.02,128.96,127.91,130.34,140.18,142.58,132.22,134.17,128.93,122.58,120.12,126.06,126.77,122.72,130.79,131.19,142.1,141.34,136.07,140.43,135.84,135.05,137.15,133.1,132.79,132.67,132.97,139.79,141.6,135.47,140.15,142.69,149.24,133.28,128.84,133.55,146.58,140.21,131.67,137.54,136.24,126.44,116.1,138.5,134.02,139.59,131.17,131.91,128.25,137.15,134.27,147.5,143.98,139.4,143.38,135.25,139.77,135.05,143.57,147.16,130.58,137.38,135.22,122.62,138.22,126.02,129.4,110.71,135.44,125.7,112.38,110.12,118.05,105.61,110.3,117.65,113.6,109.59,117.08,121.92,102.57,117.27,111.09,104.58,108.18,108.33,119.76,120.81,110.75,124.41,113.94,105.24,130.56,121.99,119.92,115.16,116.11,127.98,126.16,135.84,140.52,130.78,64
PGSDR09,71.06,60.12,66.67,77.39,64.96,46.41,43.83,63.63,59.31,60.89,62,58.92,66.87,67.02,66.74,68.73,64.5,66.86,75.67,71.58,76.21,63,73.03,76.42,79.09,67.53,63.64,73.3,80.05,75.99,83.5,76.72,84.22,70.43,70.49,61.76,66.77,72.2,68.38,69.28,69.4,65.01,71.09,63.08,67.7,78.15,66.47,61.25,72.99,81.96,79.1,73.57,76.2,72.88,82.14,82.56,77.52,79.06,78.11,79.51,68.49,70.81,70.85,72.2,82.64,74.92,66.27,62.46,73.37,72.51,76.44,76.69,77.15,77,83.34,71.21,66.31,81.38,67.84,65.21,89.74,69.88,65.72,78.45,75.34,74.81,73.16,80.96,83.79,79.65,75.97,85.78,84.36,65.03,84.31,75.55,38.27,61.61,55.48,62.56,55.17,62.11,54.78,54.12,62.32,56.68,57.34,63.46,64.95,61.09,61.89,62.31,63.33,64.32,52,59.52,54.32,49.55,51.1,57.39,47.44,48.05,51.79,58.96,59.43,54.44,59.62,53.31,62.48,69.12,63.24,69.43,66.17,59.15,61.8,34.87
PGSDR11,123.06,108.05,113.77,108.5,109.25,112.57,113.28,118.58,118.94,110.63,120.67,116.67,132.58,125.93,93.26,125.94,125.16,133.37,122.82,121.95,114.14,122.86,118.17,128.21,132.28,110.89,127.94,144.67,147.86,141.3,135.06,138.06,138.09,140.22,116.12,112.68,127.47,120.76,128.71,130.89,141.65,125.23,127.79,128.3,121.25,123.26,134.84,144.29,136.3,142.09,152.44,145.68,145.51,147.82,150.97,148.76,162.1,155.5,158.29,150.76,148.66,146.33,137.24,141.54,156.02,147.85,139.53,142.77,139.2,140.3,140.9,135.03,141.13,137.14,141.85,150.72,139.1,143.14,143.53,138.29,143.9,123.31,144.53,144.25,139.71,139.39,147.83,149.75,143.12,141.2,134.3,140.37,134.8,135.6,150.3,142.27,143.28,139.13,137.73,143.68,126.47,135.35,137.46,127.04,129.04,122.55,128.62,121.87,124.22,130.38,127.52,131.86,128.97,122.61,124.19,132.48,112.19,127.18,119.51,136.18,140.36,130.14,141.65,133.86,115.11,123.79,134.94,121.7,134.2,127.8,126.67,65.1,134.23,135.15,138.89,65.04
PGSDR12,91.43,102.5,91.5,89.63,88.58,90.46,83.42,102.27,90.1,79,94.35,87.96,87.59,92.97,98.95,81.66,109.73,101.14,104.42,96.95,92.84,91.08,87.51,92.54,97.61,101.05,97.62,103.17,112.53,103.35,123.98,114.66,115.86,114.95,111.07,101.67,109.55,106.64,105.99,102.24,115.21,109.23,106.3,108.52,99.95,107.44,103.51,110.62,113.63,111.03,125.01,127.35,137.04,133.39,140.13,130.21,135.47,132.88,142.59,141.26,133.18,143.88,123.45,129.33,133.27,129.24,119.91,113.33,117.06,124.19,115.15,117.35,134.44,127.89,140.13,127.14,126.49,131.51,144.69,150.45,146.55,132.16,135.06,135.87,142.58,137.04,141.86,135.92,144.79,126.36,143.59,135.46,127.4,128.48,131.5,121.8,122.5,126.14,119.74,126.94,104.35,121.01,109.25,122.14,126.21,124.26,127.72,125.89,124.36,125.18,122.03,125.81,125.86,123.63,133.22,133.94,125.36,121.26,136.98,131.58,125.86,128.86,126.63,126.1,124.4,121.52,128.28,119.75,127.38,119.69,133.68,144.22,143.7,140.97,131.13,74.8
PGSDR14,417,380.16,451.18,530.73,501.58,489.3,471.35,530.5,504.49,506.62,526,497.92,484.69,513.47,518.43,481.91,507.67,506.69,511.34,512.87,517.75,489.96,512.43,518.23,533.77,544.82,544.27,501.28,361.31,540.87,577.31,540.99,560.92,569.35,509.71,554.85,569.2,555.79,544.81,546.7,594.05,536.52,531.56,542.55,494.92,536.34,502.17,488.36,487.62,458.32,501.64,470.75,500.51,513.56,521.68,542.65,523.52,572.5,552.83,559.2,558.89,566.18,571.41,624.23,641.46,585.72,565.99,536.01,552.41,592.15,550.85,567.65,582.23,567.67,537.42,564.65,539.67,543.53,526.28,534.91,563.47,524.3,537.82,545.19,550.35,511.29,527.8,562.2,502.91,503.53,532.65,499.47,499.75,500.87,524.38,513.53,396.25,530.87,543.18,549.26,527.33,539.72,508.69,559.49,542.48,552.1,582.8,574.79,579.19,537.96,572.23,561.83,550.49,562.62,566.55,549.92,533.89,536.46,539.04,584.72,555.89,535.38,538.78,558.65,560.87,551.17,537.43,561.59,585,533.68,565.34,578.77,578.1,557.65,526.66,325.9
PGSDR21,173.52,158.39,193.28,185.31,196.81,174.44,169.09,220.6,211.46,207.08,211.31,185.19,192.96,196.74,202.69,191.38,186.79,196.34,191.62,198.59,202.15,209.84,229.4,240.03,232.55,192.74,181.41,208.12,211.97,217.6,228.99,202.88,209.7,219.53,206.67,224.64,223.32,224.3,215.67,206.03,249.3,221.71,223.4,221.38,235.69,248.45,245.23,230.03,223.56,230.08,258.94,257.07,286.49,259.35,265.92,277.62,270.93,264.9,254.55,279.48,273.22,265.77,267.28,267.99,277.1,278.58,243.6,273.51,258.84,296.83,278.05,275.06,254.52,244.66,234.9,248.63,268.57,231.06,248.35,244.36,248.42,234.19,224.37,236.88,246.82,249.65,252.93,266.68,261.96,259.09,275.48,272.48,266.38,251.82,271.73,268.37,252.97,279.1,249.92,269.54,231.24,272.37,253.38,245.26,236.79,230.29,281.61,243.92,243.53,236.54,244.11,254.82,240.73,237.11,261.17,259.11,263.68,236.93,250.14,282.4,264.38,278.31,260.97,252.86,240.13,257.76,271.66,259.05,291.33,254.74,252.64,271.21,271.5,301.85,281.92,179.66
PGTTL01,245.36,242.35,295.47,293.15,286.56,290.1,266.68,360.05,319.95,313.25,306.25,317.44,287.07,295.09,310.68,299.18,284.63,306.1,285.13,280.69,280.5,305.56,285.71,285.78,288,267.72,319.89,326.79,325.8,310.15,338.75,298.44,327.19,316.73,333.99,342.08,339.63,313.48,310.08,323.4,351.21,333.23,298.56,318.39,312.85,275.69,320.72,289.68,291.55,274.57,293.74,301.83,327.17,313.65,315.83,363.41,341.75,350.03,327.87,319.71,326.75,329.86,331.13,340.09,372.03,342.49,318.63,296.14,315.58,332.42,348.54,325.88,260.97,306.39,339.33,342.04,321.25,339.61,324.03,318.66,324.78,316.54,332.79,339.56,335.59,341.73,339.84,341.6,353.14,350.19,343.3,325.29,364.92,349.79,369.7,361.15,207.6,324.01,318.95,322.85,313.09,330.69,289.53,309.48,309.49,314.03,304.25,304.86,310.79,295.09,300.48,307.26,299.85,290.82,322.41,321.08,294.33,289.51,292.79,338.54,314.28,314.85,308.5,311.29,300.56,284.32,309.67,303.49,332.26,318.06,329.87,361.99,335.62,319.45,326.26,199.82
PGTTL02,249.52,238.89,276.58,281.1,287.31,278.86,266.52,367.54,257.3,277.6,229.56,280.34,307.34,303.53,278.65,249.75,286.32,305.23,271.72,283.48,276.43,278.98,270.66,323.21,285.72,258.37,286.51,283.75,292.89,284.95,293.28,266.01,287.63,296.01,261.33,281.2,285.22,274.88,265.87,287.05,314.46,275.23,253.72,241.78,239.59,277.85,274.65,263.12,284.52,278.2,281.96,290.2,305.6,290.46,299.57,311.03,296.68,299.55,281.7,304.7,280.94,285.2,280.31,304.25,360.32,331.63,250.03,300.98,312.62,315.36,316.21,320.39,304.71,286.57,323.96,312.1,305.45,282.18,278.86,287.37,285.2,280.96,285.31,280.32,294.31,268.09,319.17,313.29,318.86,300.21,311.31,307.18,302.76,293.9,317.54,310.38,274.01,281.13,267.45,303.08,261.62,327.54,264.5,310.74,322.41,311.55,300.36,303.86,293.84,286.86,298.46,285.73,286.73,289.75,292.39,307.91,298.07,300.26,296.08,354.18,307.8,311.6,295.92,309.71,299.28,274.3,303.29,304.06,317.33,317.63,319.2,317.98,303.41,308.85,316.94,196.63
PGTTL03,296.38,317.22,334.32,330.08,340.07,322.88,328.41,453.42,364.41,359.83,343.94,341.79,356.79,370.4,358.57,353.93,347.04,373.37,350.02,368.99,328.73,360.12,354.98,388.18,379.5,359.98,395.51,389.09,374.62,362.48,370.53,354.36,398.13,404.9,389.56,388.88,377.11,378.97,371.79,376.3,417.97,382.28,388.95,345.35,337.62,363.4,372.69,351.05,351.6,365.42,377.06,407.74,417.39,365.5,401.27,404.25,379.91,387.29,362.49,414.98,363.43,413.23,389.91,421.77,455.02,420.06,367.79,370.13,375.49,409.49,413.91,381.6,388.32,382.86,379.72,378.18,403.85,393.93,366.93,377.18,377.8,368.77,393.27,398.4,403.58,394.64,378.05,411.66,393.59,383.41,407.13,406.88,394.59,386.26,418.22,398.48,391.73,404.24,386.63,411.98,328.18,391.42,252.71,389.19,399.63,387.26,379.17,389.53,395.54,367.65,374.41,367.88,396.42,362.24,380.6,395.69,369.22,373.32,373.35,430.43,407.81,396.59,409.36,401.62,386.65,412.7,397.94,382.96,435.55,388.69,404.01,425.94,411.18,401.49,427.19,232.49
PGTTL04,148.36,132.18,158.8,146.94,154.5,161.06,136.12,192.77,174.38,163.67,161.7,156.13,154.3,157.59,159.6,141.05,142.3,169.81,144.67,155.06,161.85,154.65,159.55,163.74,168.2,134.07,156.55,165.64,162.96,160.12,174.13,160.65,167.73,167.9,149.73,161.94,166.44,153.97,162.19,163.25,169.09,162.9,156.14,152.26,160.34,140.56,175.48,157.34,155.03,159.91,172.16,168.85,164.76,159.76,167.92,157.99,159.72,172.08,157.71,170.77,171.24,170.38,162.02,173.53,192.16,174.9,164.06,158.74,150.69,164.57,176.66,163.29,109.77,148.34,136.41,132.29,176.71,228.98,224.19,214.96,223.83,212.62,231.4,246.95,230.18,228.07,240.51,235.36,257.91,237.76,251.08,278.41,274.45,239.08,311.94,241.52,149.87,254.15,247.04,202.79,143.99,156.79,117.55,144.8,158.76,145.33,155.17,151.99,147.66,142.45,148.77,153.23,109.97,161.95,233.43,258,220.51,250.13,247.18,308.03,297.78,290.38,282.73,279.5,281.15,271.37,258.02,267.15,298.21,266.47,276.76,268.73,265.89,263.06,290.3,169.28
PGTTL07,143.1,131.88,144.09,141.87,143.04,144.75,137.7,151.53,139.98,135.64,146.43,138.09,142.24,138.75,153.62,144.82,146.71,149.54,144.89,142.31,139.35,147.73,142.69,158.06,145.56,136,146.57,156.72,157.2,138.33,146.02,159.57,141.72,150.74,153.53,151.89,156.05,142.61,144.94,157.68,162.03,152.73,147.46,135.99,140.9,145.7,148.23,149.04,138.44,152.79,160.84,151.62,157.08,156.64,152.89,151.33,156.55,146.87,144.28,152.54,155.73,159.9,150.79,167.89,164.9,163.21,158.81,154.9,153.24,156,151.61,153.65,149.52,159.31,157.86,156.09,156.31,155.3,154.51,150.97,154.02,148.72,154.96,149.83,155.14,158.62,146.66,154.01,155.33,161.86,156.6,153.11,160.67,157.82,174.51,163.42,115.26,159.64,154.14,160.74,143.95,144.69,136.89,145.52,154.59,145.87,156.96,155.37,154.73,144.63,145.96,145.4,145.83,145.23,145.86,147.64,137.95,135.94,145.03,155.17,159.18,158.35,150.71,151.83,141,143.27,152.83,151.55,156,140.55,153.66,150.94,146.9,145.3,159.61,70.87
RPBDG01,606.6,568.94,645.91,652.16,661.95,629.09,612.55,693.21,696.16,689.04,703.96,494.59,681.8,668.65,725.04,654.89,638.59,659.19,654.81,669.6,623.63,640.11,628.24,696.95,665.48,667.61,601.02,586,582.77,573.32,558.25,554.27,581.76,554.52,564.5,525.27,563.59,539.36,552.66,567.49,593.05,599.47,552.25,576.33,545.99,578.88,589.25,588.35,567.89,612.78,596.49,624.03,628.73,567.71,623.41,646.94,634.46,640.74,639.21,640.74,631.05,628.29,645.11,625.94,635.88,614.07,553.45,558.4,588.6,635.03,615.45,610.26,573.43,576.33,590.58,570.39,589.37,610.19,616.58,584.42,573.33,569.42,579.32,471.98,560.08,582.49,608.19,605.4,576.27,578.08,598.63,591.85,603.68,606.51,598.95,580.5,587.86,607.86,595.9,629.56,584.13,570.52,553.86,616.61,608.22,639.12,631.84,604.87,637.51,605.89,624.47,615.2,557.44,479.78,473.68,440.67,491.18,468.69,463.37,487.74,436.66,446.55,461.15,522.64,496.39,489.62,464.7,458.16,459.38,425.42,485.03,507.55,556.18,563.58,584.16,316.87
RPBDG02,130.99,136.35,147.9,142.14,135.28,124.28,130.47,152.94,135.28,136.59,147.25,114.92,140.19,138.79,138.47,122.83,130.51,151.3,146.23,141.84,147.76,146.07,136.19,144.91,147.21,144.08,138.24,138.03,141.73,133.28,148.68,140.37,143.88,152.41,146.87,154.02,154.44,155.56,153.36,160.2,159.15,160.9,153.57,153.23,158.58,160.79,157.82,151.99,155.83,171.56,160.49,168.28,175.66,171.41,182.74,169.22,175.47,173.7,174.14,169.03,181.82,173.72,149.28,180.47,186.39,178.51,155.47,171.12,174.41,163.44,171.46,173.76,165.23,168.52,126.79,175.82,172.92,172.73,165.49,172.67,171.38,175.32,130.96,106.55,152.64,165.75,95.81,142.85,101.43,139.35,172.1,174.39,166.9,166.56,169.32,170.87,162.49,166.8,172.76,165.37,170.81,179.17,172.47,170.34,160.44,167.42,166.94,167.02,166.07,169.74,161.3,159.53,172.14,173.9,193.59,268.49,246.07,244.46,219.37,241.08,221.77,223.65,200.64,213.7,146.82,210.52,198.37,203.11,220.84,208.85,191.03,205.41,214.96,213.94,225.63,131.64
RPBDG03,409.58,418.55,463.22,493.32,513.92,446.08,425.48,561.41,484.15,496.91,555.49,528.02,481.58,516.93,491.6,425.51,485.07,526.77,509.68,506.52,465.36,490.14,479.64,487.63,505.3,465.95,492.6,455.26,473.27,511.69,541.97,515.43,501.24,501.86,488.95,496.12,503.51,529,487.92,508.98,513.44,525.16,528.7,514.18,506.08,504.61,530.15,528.66,514.4,554.28,656.88,737.99,722.2,688.84,694.02,701.59,705.85,713.22,745.14,702.39,694.39,679.23,655.36,654.22,741.22,694.39,622.86,600.44,576.18,597.3,601.07,577.72,605.12,626.23,614.13,582.84,607.82,563.51,550.42,578.42,545.85,560.25,546.5,522.87,517.06,549.48,574.04,517.96,576.79,613.11,640.46,609.69,591.32,572.95,603.89,594.94,578.29,568.61,530.47,582.3,588.09,623.04,533.71,541.91,521.43,515.7,569.95,572.67,588.66,558.03,534.69,532.85,550.25,557.61,551.97,566.76,539.3,542.02,514.38,627.21,598.29,580.92,584.24,541.71,561.27,560.9,530.31,547.73,525.33,525.23,559.47,595.84,589.76,567.77,588.2,329.96
RPBDG06,147.65,148.6,147.01,156.79,149.92,150.08,141.45,163.79,155.35,157.56,166.61,164.32,153.89,162.92,165.18,162.07,164.92,165.56,165.66,166.62,151.45,157.28,155.55,163.73,157.42,149.84,164.13,158.63,163.6,162.89,161.87,160.83,161.56,167.48,170.49,161.63,163.9,146.24,149.09,152.6,163.57,161.14,155.2,161.77,164.72,161.05,159.14,163.8,170.69,174.98,187.15,176.55,169.93,177.2,178.74,173.96,171.27,175.19,177.61,169.36,172.6,180.1,178.4,170.35,188.13,176.07,167.9,161.98,176.54,174.88,172.48,167.92,167.6,174.1,173.34,173.06,172.67,175.68,170.63,175.08,171.31,181.18,174.22,168.45,170.17,170.96,183.16,172.07,181.3,169.4,172.82,169.19,172.76,180.59,180.84,170.08,167.62,183.59,174.39,180.99,169.32,172.36,162.81,179.81,174.28,177.11,169.99,177.71,175.8,181.2,179.43,163.47,179.85,170.15,165.89,167.32,229.63,240.79,235.96,264.46,244.9,258.78,256.41,248.01,214.2,234.47,231.51,228.53,251.07,255.25,282.46,292.95,279.43,280.84,307.88,173.05
RPBDG07,117.38,108.97,126.43,119.83,114.62,117.72,123.69,147.23,139.59,133.11,139.64,142.08,130.29,137.71,143.8,128.15,136.18,131.6,140.12,139.79,132.63,133.52,130.69,139.79,141.21,144.08,151.68,145.4,143.49,137.13,151.21,155.2,153.76,144.35,139.7,150.17,131.17,136.64,142.78,143.02,145.23,143.49,142.11,135.4,145.96,142.63,141.75,138.97,142.51,147.26,150.3,158.94,170.93,170.47,170.41,167.6,165.31,171.88,180.44,173.25,168.47,169.13,154.74,164.02,186.1,180.01,154.37,146.79,143.88,157.98,150.17,143.29,145.46,144.54,146.48,148.89,145.44,142.69,157.5,145.26,149.54,148.2,144.93,107.76,138.51,147.21,129.45,151.35,158.66,146.67,141.34,144.1,147.69,139.67,143.23,148.86,140.36,145.26,141.55,148.47,145.43,141.75,140.91,142.46,148.2,150.16,156.86,151.07,163.72,160.75,157.83,154.84,149.64,144.61,160.22,155.21,155.45,142.08,151.52,164.08,157.99,160.81,170.06,167.85,100.87,141.28,139.81,138.51,149.37,141.07,148.46,154.74,146.6,160.4,174.37,83.49
RPBDG08,78.39,85.27,100.74,100.73,83.09,98.82,90.21,114.58,109.96,100.16,102.91,75.15,107.85,98,107.05,108.42,102.56,120.28,113.66,117.69,109.61,116.66,113.77,122.8,126.25,117.6,113.56,106.03,119.86,125.67,126.97,82.86,138.53,133.07,117.02,130.22,126.57,119.5,113.5,137.32,132.99,140.8,137.94,127.13,130.09,143.75,131.81,129.23,125.61,146.17,159.93,160.49,159.07,165.79,163.01,161.74,161.12,159.05,164.39,158.33,149.61,157.38,152.07,150.88,164.7,169.83,157.66,140.04,138.1,133.6,132.5,140.48,132.16,138.15,134.5,127.22,114.37,119.98,125.47,129.77,132.99,137.93,152.65,143.47,154.98,149.15,135.24,126.11,149.38,140.08,147.23,141.68,143.15,147.45,145.51,136.31,128.25,126.75,141.38,141.75,141.69,146.27,138.73,139.95,135.87,151.54,160.38,159.33,159.36,152.25,151.12,157.18,140.97,149.75,143.31,140.59,130.16,126.04,116.91,231.84,179.17,180.54,179.47,171.01,78.01,156.17,152.93,75.77,158.81,166.88,171.37,120.72,188.62,164.14,186.71,105.53
RPBDG10,160.77,156.22,167.78,168.95,158.34,152.85,151.3,194.39,171.83,159.13,158.57,162.46,165.1,169.54,147.98,195.89,213.37,254.92,224.06,241.25,215.43,233,212.46,249.67,236.85,217.21,215.4,224.24,233.2,252.58,266.16,293.16,310.75,282.94,269.3,278.18,289.09,330.34,286.96,310.4,326.15,312.62,287.71,295.43,281.77,294.27,304.75,319.97,335.89,370.49,353.13,418.58,421.91,403.34,415.73,421.11,446.04,429.45,439,407.18,408.88,396.37,379.58,400.24,410.88,363.62,304.89,311.83,317.7,325.1,329.01,309.2,347.85,360.45,365.01,353.07,358.26,367.15,347.52,371.77,360.32,345.73,340.1,341.99,327.05,333.12,398.45,384.03,374.82,359.29,420.14,377.99,385.32,410.72,402.24,367.02,384.08,357.81,346.82,386.77,387.6,402.66,394.58,363.57,349.11,346.68,352.1,350.05,358.3,340.14,368.13,372.45,356.38,371.67,361.45,341.33,332.48,316.21,323.4,390.09,322.24,330.76,347.52,370.16,327.45,340.93,343.83,323.34,353.61,316.11,320.27,349.8,354.49,333.41,363.62,230.11
RPBDG11,69.11,63.89,62.35,65.2,61.5,61.79,58.56,82.85,65.11,66.71,74.49,58.53,63.46,54.07,58.53,58.18,64.79,72.7,70.93,62.95,62.76,58.99,56.04,55.4,64.49,60.55,61.09,68.5,70.17,74.03,79.54,79.14,75.55,70.87,79.53,78.89,70.63,75.17,69.75,64.76,65.77,65.64,66.94,69.22,72.25,74.6,76.84,71.55,71.71,79.27,83.9,91.7,97.9,100.76,100.56,98.3,95.18,94.25,103.87,97.75,84.13,78.85,84.48,91.71,95.82,94,86.2,77.17,84.03,83.51,88,82.38,83.04,81.59,84.53,85.08,85.34,87.32,73.93,87.61,78.34,76.32,76.84,73.43,78.9,85.86,82.56,90.25,91.63,83.28,101.11,108.73,112.67,108.72,106.11,91.1,94.02,93.96,86.28,83.76,87.92,89.7,82.51,67.24,62.7,71.01,76.61,81.01,90.03,86.91,88.46,91.26,88.82,92.6,91.55,87.04,86.28,77.51,93.99,117.49,127.78,116.5,130.21,112.57,95.55,109.88,105.89,104.97,75.28,138.07,172.61,172.8,157.49,140.68,147.67,91.54
